security_id,symbol
18185,HFMPCC50DD
18186,HFMPCC50RD
18191,HFMPCC75DD
18192,HFMPCC75RD
18196,FISTIP3QDP
18197,FISTIP3WDP
18198,FISTIPD3GP
18199,FISTIPD3MD
182,678KA32
18200,FISTIPD3QD
18201,FISTIPD3WD
18203,747AS28
18204,749BR31
18206,ARSSINFRA
18208,ORIENTLTD
18209,749GA33
1821,532AS26
18210,749UP34
18214,TEXMOPIPES
18215,747KL37
18216,746AP38
18220,KECL
18221,746MZ39
18226,MANINFRA
18235,LORDSCHLO
1824,582RJ27
18250,PYRAMID
18252,SPAL
1826,KAMATHOTEL
18260,CLSL
18264,SEL
18268,AEROFLEX
1827,645GJ30A
18279,HDFCLIQUID
18283,74WB42
18284,HNGSNGBEES
18292,IVZINGOLD
1830,658GA31
18320,745BR31
18321,LGBBROSLTD
18322,744RJ33A
18323,744HR33
18327,744GA33
1833,663MN31
18332,745AP34
18333,745HR35
18334,741WB39
18335,741RJ39
18336,74KL41
18337,74RJ41
18341,VPRPL
18347,NIFMID150
1835,KANORICHEM
18359,SANDUMA
1836,659RJ31
18365,PERSISTENT
18371,NDGL
1838,KARURVYSYA
18380,CPS
18388,FISTIPIP3G
1839,653TN31
18391,RBLBANK
18392,MONOPHARMA
184,TCPLPACK
18400,744AP33
18401,747AS33
18402,747UK33
18403,747GA33
18404,743TN33
18405,745PN34A
18406,744MN35
18407,744HR35
18408,744RJ36
18409,742HP38
1841,KCP
18410,744TS39A
18411,744AP40
18412,74TS43
18413,74AP43
18417,RISHABH
1842,66UP31
18422,ASIANHOTNR
18423,RATNAVEER
18431,BIGBLOC
18445,BASILIC
18446,910CAGL25
18451,SGBMAR28X
18457,POWERINDIA
18462,CAGL25
18471,925CAGL26
18473,CAGL26
18474,719GS2060
18479,ISFT
18480,940CAGL27
18485,CAGL27
18487,970CAGL28
18498,CAGL28
185,678MH32
18501,SABEVENTS
18506,SAROJA
18508,TVVISION
18517,PRAMARA
18518,748AP38A
18519,743JK53A
18520,CUPID
18521,748PN34
18522,746GA38
18527,746MP38
18528,747MH34
18529,747HR33
18531,746MH33
18532,748UK33
18536,746MP39
18537,746TS42
18538,744TS45
18539,746AP41
1854,66UK31
18543,DIACABS
18553,JLHL
18561,716GS2050
18562,MITTAL
18564,LTTS
18565,JIWANRAM
18566,RRKABEL
18571,GNA
18581,KIRLOSBROS
18582,UNIHEALTH
18593,EMSLIMITED
186,850NHAI29
1860,666JH34
18608,ZAGGLE
18614,SAMHI
18624,865SCL26
18626,885SCL26
18628,9SCL26BA
1863,664JK36
18630,SCLZC26
18632,879SCL26
18634,9SCL26B
18636,915SCL26
18638,SCLZC26A
18644,DIAMINESQ
18649,HOLMARC
18652,ICICIPRULI
18654,CHAVDA
18659,MARATHON
1866,664AP39
18679,HPL
18680,745HR35A
18681,744AP36
18686,741WB42
18687,741JK53
18688,74GJ27
18689,747CG30
18690,746TS30
18691,749BR31A
18693,AVSL
18694,745HR33
18696,746GA33
18700,JETKNIT
18701,746SK33
18703,744MP35
18708,KEL
1871,665AP41
1872,664TS51
18721,NUVAMA
18727,MASKINVEST
18728,MADHUSUDAN
18741,GRETEX
18743,SIGNATURE
18751,KODYTECH
18755,KALAMANDIR
18760,YATRA
18762,AURDIS
18769,DRL
18773,MARCO
18783,IDFNIFTYET
1879,CARYSIL
18794,HIGREEN
18811,CELLECOR
18812,925SCL25F
18814,965SCL25E
18815,GICL
18822,ENDURANCE
18824,SCL25A
18829,SCL25B
18831,TARAPUR
18844,NIRAJISPAT
18856,965SCL28C
18857,579GS2030
18859,925SCL28C
1886,572BR26
18861,971SCL28C
18862,SGBAPR28I
18863,VERTOZ
18866,MAZDA
18868,10SCL30A
1887,597CG27
18874,1003SCL30
18879,957SCL30
1888,664SK31
18883,SJVN
18889,KSL
18897,1025SCL33A
1890,657TN31
18902,1075SCL33A
18904,980SCL33A
18906,888SCL25E
18908,PNBHOUSING
1891,661UP31
18911,745RJ44
18912,745MP44
18916,743RJ49
18921,VBL
18922,743TN53A
18923,748MP29
18931,SUNDARAM
18932,749CG30
18933,752BR31
18938,745GJ31
18939,746RJ33
18944,KINGFA
18945,749GA33A
18946,747HR33A
18954,748HR35
1896,661RJ31
18962,RAJRATAN
18967,KAPSTON
18972,SGBMAY28
18973,619GS2034
18977,UNIVASTU
1899,664MZ32
18991,759MN35
18993,749PN35
18994,746MP38A
18998,746WB39
18999,745KL39
19,STYRENIX
19000,744WB42
1901,CUMMINSIND
19014,MASTER
19015,MVGJL
1902,663WB41
19020,JSWINFRA
19025,KIRLOSIND
19036,PODDARMENT
19045,10IIFL29
19047,105IIFL29
1905,663AP37
19061,MANAPPURAM
19073,AARVI
19078,SGBJUN28
19084,ITBEES
19097,SILLYMONKS
1910,663PN51
19108,ROLLT
19111,NBIFIN
19112,SAAKSHI
19113,UDS
19126,KIOCL
19137,MAL
19138,DIGIKORE
19142,UMESLTD
19154,INSPIRE
19158,NEWJAISA
19162,752TN33
19163,754UK33
19164,76AP34
19165,755MP35
19166,759HR35
19167,767PN35
19168,756UP35
19169,751MP38
19172,759WB39
19174,75AP41
19177,749TS44
19178,749KL45
19179,753HR33
19180,754CG31
19181,762BR31
19184,SFL
19185,755TS32
19186,762AS33
1919,KOPRAN
19191,754RJ33
19196,TI
192,875NHAI29
1920,SGBJAN29IX
19205,HEADSUP
19206,VINYAS
19211,HMVL
19218,VALIANTLAB
1922,KOTAKBANK
19223,TCIEXP
19224,SENSEXETF
1923,WEALTH
19234,LAURUSLABS
19235,IMFA
19237,MONIFTY500
19253,ARABIAN
19257,CHOLAFIN
19265,BLISSGVS
1927,LIQUIDETF
19278,EFACTOR
19279,THEJO
19281,EMAMIREAL
19287,KONTOR
19289,MOM50
19296,TERASOFT
19299,ITDC
193,ARVIND
19300,VISHNUINFR
19322,HISARMETAL
19353,PROLIFE
19356,GOYALSALT
1936,582BR26
19368,CANARYS
19375,SPCENET
1938,662UP31
19386,OLIL
1939,662GA31
1940,663ML31
19401,BOROLTD
19410,ROSSARI
19438,AHLEAST
1944,661KA33
19440,SICALLOG
19451,CAPTRUST
19456,SGBSEP31II
19458,PLAZACABLE
19465,KARNIKA
19469,SCML
1947,661WB36
19480,762GJ28
19481,77GA33
19482,771UK33
19483,775SK33A
19484,77UP34
19485,769UP35A
19486,775PN36
19487,767AP38
19488,762TN53
1949,KSB
19492,PLADAINFO
19498,SECMARK
1950,66KA37
19503,TICL
19516,COMMITTED
19517,772ML31
19518,762RJ43
19519,762HP43
19520,764WB43
19521,756JK53
19522,77BR31
19523,764KA32
19524,765TN33A
19526,767AS33B
19527,767GA33
19529,IITL
1953,661MP37
19531,BAJAJCON
19532,768UP34
19533,766HR35
19538,766AP37
19539,772MZ38
19543,HDFCGOLD
19550,765TS39
19552,761AP43
19556,BHANDARI
19566,737GS2028
19578,UGARSUGAR
19585,BSE
19587,ARVINDPORT
1959,662TS41
19597,IRMENERGY
19599,PRAKASHSTL
19606,77KA34
19609,772TS35
19611,773MN35
19614,768TN30
19615,769KA33
19616,77UP33
19617,771RJ33
19618,772TN33
19619,768MP34
19620,772AP36
19621,766AP42
19622,766TN43
19623,76JK53
19627,WOMANCART
19631,PRICOLLTD
19633,ITETF
1964,TRENT
19640,ALPHAETF
19646,MAXESTATES
19653,KALYANI
19675,GAYAPROJ
19677,ANSALAPI
19679,GOLDIETF
19681,RCDL
19685,733GS2026
19686,BLUEJET
19691,JITFINFRA
19698,HMT
19703,ONDOOR
19705,LIQUIDSBI
19716,773RJ33
19717,773GA33
19720,777PN33
19721,773KA35
19722,775HR35
19723,773KA36
19724,774AP36
19725,775TS37
19726,776AP37
19727,776MP37
19728,774RJ39
19729,772AP41
19730,77AP43
19731,GPPL
19732,77RJ43
19733,767TS45
19737,766KL46
19740,765RJ48
19742,763JK53
19745,768TN30A
19746,773CG31
19747,778BR31
19748,771UP33
19752,SHANTHALA
19756,925SCL25
19758,940SCL26
19760,990SCL26
19761,ADFFOODS
19763,902SCL26
19768,948SCL26
19770,SCL26
19772,SCLZC26C
19774,888SCL25D
19776,980SCL33C
19779,PARAGON
19783,MUFIN
1979,LMW
19795,CELLO
19801,TRANSTEEL
19804,WELINV
19808,746GS2073
19809,MAITREYA
19813,HONASA
19821,9PEL25
19828,905PEL26
19853,920PEL28
19861,935PEL33
19863,SARTELE
19867,AMNPLST
19876,LGHL
19878,ESAFSFB
19887,MICROPRO
19891,773UP33A
19892,774AS33
19899,77MH34
199,MASFIN
19900,772UP34
19901,772HR35
19902,772TS36
19903,775RJ36
19904,773BR38
19905,779WB40
19906,759RJ46
19907,758JK50
19908,765TN30
19909,77KA33
1991,863IRFC29
19910,77GA33A
19911,771MH33
19912,772RJ33
19913,DMART
19924,812REC27
19926,743REC35
19928,764HUDCO31
19930,769HUDCO31
19931,ORISSAMINE
19933,EGOLD
19941,KILITCH
19943,DEEPAKNTR
19945,925SCL25Z
19951,965SCL25A
19957,888SCL25
19959,WAAREEINDO
19964,851HUDCO28
19966,858HUDCO29
19968,876HUDCO28
1997,LICHSGFIN
19970,901HUDCO34
19972,735PFCL35
19974,736PFCL28
19976,760PFCL35
1999,888IRFC29
19993,925SCL25A
20,66GA30A
20016,714BR30
20017,72KA31
20018,71JK30
20019,714AP34
20020,718AP33
20022,830PFCL27
20026,867PFCL33
20028,892PFCL33
2003,SGBJAN29X
20030,774IREDA31
20032,735NABAR31
20034,764NABAR31
20037,SCLZC25C
20039,SCLZC25D
2004,AHLADA
20040,711HP30
20041,711HP28
20045,940SCL26A
20046,872MMFSL26
20048,9MMFSML
20052,740IIFCL33
20056,866IIFC34B
20058,891IIFCL34
20061,990SCL26A
20063,SASTASUNDR
20065,902SCL26A
20071,INTENTECH
20072,INFRABEES
20075,948SCL26A
20082,SCLZC26D
20086,CPCAP
20088,SCLZC26E
20092,TASTYBITE
20094,965SCL28A
20099,710GJ30
201,UNIDT
20100,711AS30
20102,1015SCL28
20104,925SCL28A
20106,971SCL28A
20108,718HP32
20109,718BR30
20110,GREENPOWER
20111,1050SCL30
20116,1003SCL30A
20118,1075SCL33B
20120,980SCL33
20125,925SCL25G
2013,61CG27
20130,965SCL25F
20134,RAMKY
20136,732GS2030
2014,657GJ31
20141,BABAFP
20146,718AS30
20147,719AP34
20148,69GA30
20151,725GR2028
20152,ASKAUTOLTD
20154,69KA30
20155,69AS30
20159,ARIHANTSUP
2016,661RJ31A
20160,CANTABIL
20167,ROXHITECH
2017,661TS51
20171,77GA33B
20172,77MH33A
20173,77MH34A
20178,AKSHARCHEM
20179,773UP34
2018,LUMAXIND
20180,773UP35
20182,ASHOKA
20183,772AP38
20184,774HP38
20188,WABAG
20189,773TS40
2019,662HR41
20190,769AP42
20196,BEDMUTHA
20197,76JK53A
2020,662RJ41
20203,URJA
2021,663HP31
20213,SUNREST
20218,750GA30
20219,780HR30
2022,663WB31
20220,768UP34A
20221,77UP35
20222,767KA36
20223,CLEDUCATE
20224,JWL
20225,768TS37
20226,77BR38
2023,663HP33
20230,756JK48
20231,766ML32
20238,765GA33
2024,664UP31
20240,765HR33B
20242,OBEROIRLTY
20243,767NL33B
20244,768AR33
20257,ESILVER
20261,IREDA
20277,745GJ30
20278,750AS30
20279,657GJ29
2028,LYKALABS
20280,658AP30
20288,658KA30
2029,IRFC
20292,ROCKINGDCE
20293,TATATECH
203,ASHAPURMIN
20300,SHAH
20302,PRESTIGE
20303,GANDHAR
20309,718AP28
2031,M&M
20310,717HR29
20311,718AS29
20312,72JK29
20313,709KA30
20318,NRAIL
20321,SHANKARA
20322,FEDFINA
20323,RESPONIND
20329,CGCL
20335,768TN30B
20342,774CG31
20344,771HR33
20347,774RJ33
20348,775GA33
20349,775UP33
20350,773KA34
20351,775UP34
20352,774TS35
20353,775HR35A
20354,775RJ35
20355,777AP35
20356,779PN36
20357,776MP37A
20358,720AS30
20359,704GJ30
20360,779PN37
20361,777MN38
20362,771WB41
20363,771WB43
20364,771KL43
20365,774JK43
20366,764RJ49
20367,758GJ26
20368,765GJ29A
20372,FLAIR
20374,COALINDIA
20390,77AP29A
20391,773AP32A
20392,769KA33A
20393,772HR33
20394,774RJ33A
20395,778NL33
20396,772KA35
20397,777PN36
20398,771AP37A
20399,772WB37
20400,781MZ37
20401,774BR38
20402,764JK50
20409,CBAZAAR
20410,MARINETRAN
20413,IOLCP
20426,SHEETAL
20427,888IHFL25F
20429,NACLIND
2043,RAMCOCEM
20433,CIFCZC25
20435,850CIFCL26
20437,CIFCZC26
20443,860CIFCL28
20445,CIFCZC28
20448,724GR2033
20454,GRAPHISAD
20457,APCL
20470,767TN30
20472,771AP31
20475,771HR33A
20476,774AS33A
20477,772KA35A
20478,771KA36
20479,766GJ30A
2048,INDIGOPNTS
20480,77TS38
20481,WIPL
20482,77AP38
20483,763JK53A
20488,ACCENTMIC
2049,CHENNPETRO
20498,PRESSTONIC
20503,ASLIND
20518,720AR30
20519,724HR29
20527,PRUDMOULI
20532,AXISGOLD
20534,GRAVITA
20536,BAJEL
20542,SJLOGISTIC
20546,715GA30
20547,BBNPPGOLD
20551,DOMS
20556,INDIASHLTR
2056,HOMEFIRST
20560,DOLLAR
20570,764AR30
20571,764GA30
20572,635AP27
20573,717KA29
20574,72AP30
20575,721AP31
20586,810ABHF28
20588,802ABHF28
20590,803ABHF27
20595,813ABHF28
20598,658GA30
20599,690AP27
20600,670AP26
20601,644GJ29
20603,SHREEOSFM
20607,INOXINDIA
20612,850TPL26
20614,847TPL26
20616,SUPERHOUSE
20617,820TPL26
20621,PENIND
20622,TPL26
20628,843TPL26
20638,92LTF29
20642,JINDWORLD
20643,935LTF29
20648,884LTF29
2065,689BR28
20653,655AS30
20654,65AP30
20655,898LTF29
20666,656AP31
20667,714GA30
20671,885LTF27
20687,905LTF27
20689,852LTF27
20691,87LTF27
20696,718GJ30
20698,SCHAND
2071,645RJ27
20713,85LTF26
20715,865LTF26
20722,754AS28A
20724,755GJ31
2073,VTL
20731,763ML32
20732,762UP33
20733,763GA33
20734,763AR33
20735,762UP34
20737,706AP30
20738,765HP35
20739,762KL38
2074,699JK31
20740,76KA38
20741,763BR38
20742,761HP38
20743,763WB38
20744,764KA39
20745,758TS41
20746,771JK48
20747,815SHFL25
20749,878MFL27
20751,885MFL28
20753,771HDFCB33
20760,RPPINFRA
20762,921ISFL25
20767,960ISFL25
20769,957ISFL26
2077,685GA31
20771,10ISFL26
20772,715AP31
20773,715AP32
20774,705AS30
20775,712HR40
20778,JAMNAAUTO
20779,1003ISFL28
2078,688MN31
20784,1050ISFL28
20786,80409TCH27
20788,MOTISONS
2079,685RJ31
20794,SUMEETINDS
20796,707JK30
20797,708KA31
20799,BHAGYANGR
2080,688UP31
2081,69AP32
20817,IRBINVIT
20822,SURAJEST
20825,HUDCO
20830,MOIL
20831,MUTHOOTMF
20841,765NBFID38
20843,779SIDBI27
20844,72HP35
20845,716KA30
20846,717HP30
20848,768IREDA33
20849,717HR30
2085,MAHSCOOTER
20850,722AS30
20851,702AS30
20854,HAPPYFORGE
20856,ZEELEARN
20858,695HP34
20859,695HP33
2086,689AP35
20860,696HR40
20861,699AR30
20862,699GA30
20863,702AP30
20864,697KA28
20874,RBZJEWEL
20877,PSPPROJECT
20878,MUFTI
2088,MAHSEAMLES
2089,688RJ46
20899,EFORCE
20903,813PNBH33
20905,AZAD
20910,A2ZINFRA
20912,697KA30
20913,672GA30
20914,672AP28
20915,722AS29
20916,722GA29
20917,724AS30
20918,717KA30
20919,715AP36
2092,689WB41
20921,654GA30
20922,648AP27
20923,654AP30
20926,74GJ26
20927,758GJ32
20928,766TN33
20930,JALAN
20931,767UK33A
20933,756TN53A
20936,KIRLOSENG
20937,767GA33A
20938,767UP33
20942,767RJ33
20943,765UP34
20944,767HR35
20945,768KA37
20946,764WB43A
20947,772JK43
20948,762KL44
2095,686TS41
20950,RKDL
20956,SUNCLAY
20959,719JK29
2096,687AP37
20960,72AS29
20961,798AP31
20963,8AR30
20964,780KA30
20965,793KA31
20968,925SCL25H
2097,685TN51
20970,965SCL25B
20972,888SCL25B
20974,VSCL
20977,925SCL25B
20982,SCLZC25E
20984,SCLZC25F
20986,940SCL26B
20988,INDIGRID
20995,990SCL26B
21,664UP30
210,NMFINQRAG1
21000,948SCL26B
21001,PSB
21003,SCLZC26F
21008,SCLZC26G
21010,965SCL28B
21016,925SCL28B
21017,FMNL
21019,971SCL28B
21024,980SCL33D
21026,835SCL23A
21028,875SCL23A
21030,1025SCL33
21031,8HR30
21032,726GJ29
21034,726AS29
21039,648AP32
21040,641GA30
21042,1075SCL33
21044,980SCL33B
21046,795JK30
21047,788GA30
21048,8AS30
21049,773GJ29
21050,780AP33
21051,73HP30
21053,699GJ26
21054,688AP35
21056,835SCL23B
21058,INDIFRA
2106,MANGLMCEM
21062,INNOVACAP
2107,STOVEKRAFT
21074,SUPREMEPWR
21077,SURANASOL
21091,STARCEMENT
21093,TECHLABS
21099,SHEKHAWATI
21105,SAIFL
21113,BFINVEST
21119,KICL
2112,MARALOVER
21120,HRHNEXT
21131,TEJASNET
21132,AKANKSHA
21133,743GJ27
21138,688AP34
21139,694GA30
21140,629HP26
21141,695HP29
21152,747GJ28
21153,774AP32A
21154,ERIS
21155,774KA34
21156,774RJ34
21161,692BR32
21162,695AS30
21163,773KA35A
21164,774AP36A
21165,778PN37
21166,779PN38
21167,773BR39
21168,77AP43A
21169,724GJ29
21174,CDSL
21185,KCEIL
21186,KLL
21194,855TCAPS27
21195,GTPL
21197,865TCAPS27
212,ASHOKLEY
21213,730AS29
21214,728GJ29
21216,654GJ30
21217,ACCORD
21221,9TCAP28
21225,910TCAP28
21227,875TCAPS29
21229,885TCAPS29
2123,619AS26
21231,815LTF27
21233,9HFL34
21235,657AP30
21236,703HR40
21237,705AP31
21238,AUBANK
21239,78NABARD27
2124,MASTEK
21247,DIGIDRIVE
2125,609RJ26
21252,AXISNIFTY
21254,LOWVOLIETF
21259,753AS29
21260,TRANSWIND
21262,764GJ31
21264,766GJ32
21269,772TN34
21270,778AS34
21271,772MH35
21272,776KL35
21273,773MH36
21274,774KA36
21275,SUMMITSEC
21276,777HR36
21277,778PY36
21281,772KA37
21283,771KA38
21288,768JK44
21308,777IREDA27
21314,DYNPRO
21315,765PGCIL34
2132,MDL
21321,SEITINVIT
21325,840CIFCL27
21334,JYOTICNC
21339,STEELXIND
2134,698AS31
21348,IBLFL
2135,705PN31
21362,SALASAR
2137,695RJ31
21375,702BR30
21383,PALASHSECU
21389,66GA30
21390,649KA30
21392,MAGADSUGAR
21394,757NHB31
21399,GANGESSECU
2140,694UP31
21401,TATAGOLD
21406,AVADHSUGAR
21419,651KA31
2142,MFSL
21422,647GJ30
21423,MOM100
21427,THEINVEST
21428,TATSILV
2143,704MZ33
2144,BDL
21459,APS
2146,698HR41
21463,793THDC34
21469,OPTIEMUS
2147,696RJ41
21470,771REC27
21478,UTINEXT50
21484,STEL
21485,764REC34
2149,697WB36
21494,764AP31
21496,768AS31
21499,768CG32
2150,697RJ51
21500,764GJ33
21501,SIS
21502,767CG33
21503,764GJ34
21508,COCHINSHIP
21509,767HP34
21510,767AP38A
21512,764HP39
21513,768KA39
21539,773BR39A
21540,769KA40
21542,76TS43
21543,76AP44
21547,76TS47
21548,756TN54
21549,655AP28
21550,727AS29
21551,SMSLIFE
21572,835SMFG27
21578,COMSYN
21614,ABCAPITAL
21615,875GFL27
21621,757IRFC29
21623,APEX
21624,840TPL28
21640,624HR26
21642,729BR30
21643,729AP30
21644,724AP33
21645,724AP35
21646,728JK30
21647,639AP26
21650,66GJ29
21651,730JK29
21659,840TPL26
21677,840TPL27
21679,HINDMOTORS
2168,RAJMET
21683,BRNL
21684,840TPL29
21690,DIXON
21691,MAXPOSURE
21698,MANAV
21705,MEDIASSIST
21708,DCAL
21710,723KA28
21711,68PN26
21716,665PN50
21717,73PN34
21719,67PN30
21723,LASA
21726,MATRIMONY
21735,737GR2054
21737,RHFL
21740,CHOLAHLDNG
21741,775SIDBI27
21749,CAPACITE
21750,LIQUIDCASE
2176,AKG
21760,832TFSIL29
21767,83645TFS27
21770,ICICIGI
21786,672PN30
21789,697PN40
21793,MPTODAY
21794,DAVANGERE
21808,SBILIFE
2181,BOSCHLTD
21818,773KA41
21820,767KA42
21823,CADSYS
21825,77AP42
21827,766WB43
21828,TEXRAIL
21829,759TN44
2183,SUNDARMHLD
21830,759TS46
21840,DIAMONDYD
21841,758TN54
21842,766RJ31
21849,767CG31
21851,768JH32
21856,763GJ33
21858,763GJ34
21863,767RJ34
21865,769GA34
21869,TIRUPATI
21870,768AP37
21872,773MZ39
21877,774BR39
21879,771MP40
21893,722PN32
21894,730PN31
21895,692PN35
21899,705KL30
21901,655KL30
21903,673KL28
21904,791KL30
21905,810KL32
21906,896KL35
21908,728KL30
21909,65KL27
2191,GENCON
21910,663KL30
21912,718KL29
21913,684KL30
21914,716KL30
21915,703KL30
21916,67KL27
21919,642MN30
21920,705MN30
21921,656MN30
21922,699MN30
21923,8MN30
21924,68MN30
21925,695MN30
21926,69MN30
21927,57KA26
21929,612KA27
21930,609KA28
21932,654MH30
21933,778MH29
21934,76MH30
21936,657MH31
21937,66MH31
21939,698MH28
21940,783MH30
21941,714MH29
21942,727MH30
21944,70MH28
21946,697MH28
21947,624MH28
21948,658MP35
21949,652MP35
21950,729MP35
21951,HFCL
21953,833TPL27
21957,INDTERRAIN
21959,NIFTYBETF
21963,711MP30
21965,704MP30
21966,712MP35
21967,719MP40
21971,664MP30
21972,718MP30
21973,717MP35
21975,657MP30
21976,717MP29
21977,721MP34
21978,698MP30
21979,694MP35
21980,729MP30
21981,673MP30
21982,735MP29
21983,689MP35
21986,BANKBETF
21991,709MP30
21992,669MP30
21993,652NL30
21994,705NL30
21995,80NL30
21996,72NL29
21997,703NL30
21998,729NL29
22,ACC
220,IEX
2200,SGBFEB29XI
22009,652ML30
22010,720ML30
22011,72ML29
22012,704ML30
22013,729ML29
22014,657MZ35
22015,720MZ30
22016,750MZ30
22017,66MZ30
22018,72MZ29
22019,704MZ30
2202,MIRCELECTR
22020,711MZ30
22023,655RJ50
22024,721PY28
22025,708PY26
22026,688PY31
22027,701PY26
22028,735PY30
22029,703PY28
2203,BIRET
22030,722AP30
22031,722AP28
22032,722AP31A
22033,655RJ55
22034,727RJ29
22035,708RJ30
22036,745RJ30
22043,649RJ30
22044,717RJ30
22048,704RJ30
22050,658RJ30
22054,715RJ30
22056,657RJ30
22057,697RJ30
22059,654RJ30
22060,718RJ29
22061,790RJ26
22062,831RJ27
22063,678RJ30
22064,727RJ30
22065,788RJ32
22066,73RJ30
22067,687RJ25
22068,684RJ30
22070,670RJ50
22072,718RJ30
22073,659RJ30
22074,714RJ30
22076,703RJ30
22077,671RJ30
22079,655RJ30
22080,667RJ50
22081,65UP30
22082,726UP29
22083,710UP30
22084,793UP30
22085,704UP30
22086,765UP30
22087,703UP30
22088,70UP30
22089,722UP30
22090,716UP29
22091,73UP30
22092,719UP29
22093,690UP30
22094,686UP30
22095,714UP30
22096,709UP30
22097,669UP30
22098,728UP29
22099,729UP29
22100,691UP30
22102,663TN55
22103,641TN30
22104,775TN30
22107,750TN29
22110,719TN35
22111,66TN30
22112,674TN50
22113,669TN50
22114,655TN30
22115,733TN54
22118,689TN25
22119,705TN26
22120,715TN27
22122,673TN30
22123,717TN29
22124,72TN31
22125,719TN30
22126,694TN50
22127,725TN27
22128,670TN50
22129,66TN29
22132,694TN25
22134,668TN55
22135,633TN30
22136,649TN50
22137,75TR30
22138,698TR30
22139,721TR29
22140,717TR30
22141,731WB34
22142,72WB30
22143,705WB30
22144,718WB35
22145,695WB35
22146,726WB34
22147,723WB30
22148,719WB29
22149,698WB35
22150,715WB35
22151,71WB30
22152,730WB29
22153,729WB29
22154,714SK30
22155,728SK30
22156,695SK30
22157,711CG30
22158,759CG30
22159,708CG30
22160,717CG30
22161,718CG27
22162,735CG30
22163,718CG30
22164,710UK30
22165,745UK30
22166,706UK30
22167,717UK29
22168,688UK30
22169,711UK30
22170,704UK30
22171,729UK29
22172,69UK30
22173,654WB35
22174,65WB30
22175,799WB35
22176,665WB30
22177,735WB30
22178,655WB30
22179,658JK30
22180,662JK30
22181,815JK30
22182,679JK30
22183,664TS50
22187,624TS26
22188,765TS30
22189,750TS28
22190,699TS28
22191,698TS28
22192,672TS26
22195,660TS30
22196,726JH27
22197,737JH31
22198,705JH30
22199,810JH32
22200,699JH30
22201,785UK30
22202,735UK30
22203,739TS59
22204,799TS35
22205,799TS30
22206,731TS60
22207,694TS60
22208,735TS30
22210,725TS28
22211,743TS54
22212,717PN30
22213,718UP30
22214,717GJ30
22215,722AP31
22216,717BR30
22217,729GA29
22218,714KA29
22219,685WB30
22220,717PN30A
22221,718UP30A
22222,717GJ30A
22223,717BR30A
22224,729GA29A
22225,714KA29A
22226,685WB30A
22233,DHUNINV
22234,757BOB24
22239,EBBETF0431
2224,621AS26
22242,SGBJUL28IV
22255,NDRAUTO
22261,65GA30
22262,644UP30
22263,649TS50
22264,649AP33
22265,64KA30
22266,64KA31
22267,636HP28
22269,646WB30
2227,70TS51
22272,62RJ27
22277,WORTH
22284,TIRUPATIFL
22292,577GS2030
22293,65RJ50
22294,655AP35
22295,65AP38
22296,64GJ30
22297,654MP35
22298,642PN30
22299,648HR40
2230,693GJ31
22301,645MN30
22302,632KA28
22303,646JK30
22304,652TS50
22308,MINDSPACE
2233,705HP35
22332,660AP39
22333,660AP40
22335,648KA30
22336,649KA31
22337,644GJ29A
22338,661MP35
22340,646RJ30
22341,662WB35
22342,644MH28
22343,649MH31
22344,ALPL30IETF
22349,MACPOWER
2236,702HP36
22360,MCL
22365,ITIETF
22368,65KA30
22369,65GA30A
22370,664KA32
22371,669TS50
22372,65RJ30
22373,668HR39
22374,65TN30
22375,667TN50
22377,MAXHEALTH
22385,SGBAUG28V
2239,703MP31
22403,604KL25
22404,589RJ25
22405,668GA30
22406,665GJ30
2241,MODTHREAD
22410,663KA30
22411,668WB30
22412,664RJ30
22413,666TN30
22414,667UP30
22415,LOVABLE
22416,807NIIF39
2242,705NL31
22421,677KA33
22422,677AP40
22423,TOTAL
22428,MAXIND
22433,HDFCNIFBAN
22438,68GS2060
22440,UTIBANKETF
22447,655AS30A
22448,645GJ30
22449,645ML30
2245,705RJ31
22450,646RJ30A
22451,643UK30
22452,64KA30A
22453,668AP35
22454,661KA35
22455,668AP39
22456,67PN40
22457,671TS50
22461,810NIIF34
22463,EPACK
22468,LAWSIKHO
22475,KONSTELEC
22476,SGBDE31III
22477,NOVAAGRI
2248,703RJ36
22482,813LTF29
22488,NIFITETF
22492,76TN31
22493,76GJ33
22494,765CG33
22495,766RJ33A
22496,765GA34
22497,766RJ34
22498,77SK34
22499,762TN34
22500,763MH35
22501,766HR36
22502,763MH36
22503,769PN36
22504,769BR39
22505,763RJ41
22506,767KL43
22507,767WB43
22508,767WB44
22509,755TN54
2251,699RJ41
22513,885MFL29
22515,806SDIL29
22517,FONEBOX
2252,888ERFL28
22521,NIF5GETF
22524,NIF10GETF
22527,DELAPLEX
22533,DHTL
2254,925ERFL28
22542,875CIFC23B
22545,CIFC26
22551,85CIFC27
22553,CIF27
22556,86CIFC29
22558,CIF29
2256,PENINLAND
22560,MEGATHERM
22564,860HFL29
22568,BLSE
2257,697RJ51A
22571,BAWEJA
22575,837SMFG29
2259,MOREPENLAB
22592,HEALTHADD
22595,HDFCPSUBK
2260,695TN31
22600,855NCPL26
22602,PFS
22603,725GJ26
22604,739AP29
22608,742GJ31
22609,751CG32
22610,749UP34A
22611,751RJ34
22612,752AS34
22613,748MH35
22614,749TS35
22615,749AP36
22616,749HR36
22617,749MH36
22618,749AP39
22619,752BR39
